Pali_Word,Han_Word,Co_Occur,PMI,IDF,Score,Precision,Recall,F_Score
akankhati,說,3.0,6.0444,3.0822,18.6302,3.0,0.0265,0.0526
viharitum,說,3.0,6.0444,3.0822,18.6302,3.0,0.0265,0.0526
sammasambuddho,如來,5.0,5.0624,3.6753,18.6057,0.8333,0.0806,0.1471
ettakam,沙門,4.0,5.7098,3.2541,18.58,2.0,0.0421,0.0825
papakammam,沙門,4.0,5.7098,3.2541,18.58,2.0,0.0421,0.0825
tvam,梵行,4.0,4.7998,3.8672,18.5618,0.5714,0.0784,0.1379
anekavihitam,淨浴,4.0,4.7998,3.8672,18.5618,0.5714,0.0784,0.1379
anekavihitam,因是,4.0,4.7998,3.8672,18.5618,0.5714,0.0784,0.1379
ajjhattam,現法,3.0,4.1992,4.4172,18.549,0.2143,0.1034,0.1395
vivekajam,之法,4.0,5.0035,3.6753,18.3893,0.8,0.0645,0.1194
savicaram,之法,4.0,5.0035,3.6753,18.3893,0.8,0.0645,0.1194
pathamam,之法,4.0,5.0035,3.6753,18.3893,0.8,0.0645,0.1194
vivicceva,之法,4.0,5.0035,3.6753,18.3893,0.8,0.0645,0.1194
vivicca,之法,4.0,5.0035,3.6753,18.3893,0.8,0.0645,0.1194
savitakkam,之法,4.0,5.0035,3.6753,18.3893,0.8,0.0645,0.1194
pacchime,一切,3.0,4.9577,3.7076,18.3809,0.75,0.05,0.0938
seyyathapi,梵志云何,13.0,4.7227,3.8672,18.2634,0.5417,0.2549,0.3467
seyyathapi,息止,13.0,4.7227,3.8672,18.2634,0.5417,0.2549,0.3467
seyyathapi,沙門謂,13.0,4.7227,3.8672,18.2634,0.5417,0.2549,0.3467
imehi,淨,3.0,4.9338,3.6913,18.2122,0.75,0.0492,0.0923
pacchime,念,3.0,4.9338,3.6913,18.2122,0.75,0.0492,0.0923
attham,法,3.0,5.1299,3.5418,18.1688,1.0,0.0423,0.0811
naparam,遠離,3.0,4.9104,3.6753,18.0471,0.75,0.0484,0.0909
karaniyam,遠離,3.0,4.9104,3.6753,18.0471,0.75,0.0484,0.0909
arahata,如來,3.0,4.9104,3.6753,18.0471,0.75,0.0484,0.0909
sammasambuddhena,如來,3.0,4.9104,3.6753,18.0471,0.75,0.0484,0.0909
vanno,世尊,3.0,5.4051,3.3298,17.998,1.5,0.0341,0.0667
raja,復,3.0,4.8873,3.6595,17.8853,0.75,0.0476,0.0896
akusalehi,淨浴,3.0,4.6072,3.8672,17.8168,0.5,0.0588,0.1053
akusalehi,因是,3.0,4.6072,3.8672,17.8168,0.5,0.0588,0.1053
akusalehi,諸惡,3.0,4.6072,3.8672,17.8168,0.5,0.0588,0.1053
idhananda,阿難,4.0,4.9133,3.6137,17.7553,0.8,0.0606,0.1127
ajjhogahetva,梵志,3.0,5.3568,3.2966,17.6594,1.5,0.033,0.0645
akusalehi,本煩,3.0,4.5792,3.8481,17.6213,0.5,0.0577,0.1034
samannagato,尊者,3.0,4.4723,3.9266,17.5608,0.4286,0.0625,0.1091
yavata,無,3.0,5.341,3.2858,17.5496,1.5,0.0326,0.0638
sankham,無,3.0,5.341,3.2858,17.5496,1.5,0.0326,0.0638
mannanti,欲,3.0,5.3254,3.2751,17.4414,1.5,0.0323,0.0632
santi,欲,3.0,5.3254,3.2751,17.4414,1.5,0.0323,0.0632
nappatikankhati,世尊,4.0,5.2352,3.3298,17.4322,1.3333,0.0455,0.0879
brahmanassa,世尊,4.0,5.2352,3.3298,17.4322,1.3333,0.0455,0.0879
yato,想,3.0,4.5517,3.8294,17.4304,0.5,0.0566,0.1017
dhammehi,之法,6.0,4.7405,3.6753,17.4226,0.6667,0.0968,0.169
arahata,阿難,3.0,4.8202,3.6137,17.4189,0.75,0.0455,0.0857
sammasambuddhena,阿難,3.0,4.8202,3.6137,17.4189,0.75,0.0455,0.0857
akovido,所,4.0,5.5247,3.1271,17.2763,2.0,0.037,0.0727
adassavi,所,4.0,5.5247,3.1271,17.2763,2.0,0.037,0.0727
imina,復,4.0,4.7174,3.6595,17.2634,0.6667,0.0635,0.1159
ettha,復,4.0,4.7174,3.6595,17.2634,0.6667,0.0635,0.1159
ajjhogahetva,沙門,3.0,5.2947,3.2541,17.2294,1.5,0.0316,0.0619
sadhu,受,3.0,4.9942,3.449,17.2249,1.0,0.0385,0.0741
cattari,受,3.0,4.9942,3.449,17.2249,1.0,0.0385,0.0741
evameva,聖謂,8.0,4.4373,3.8672,17.1597,0.4444,0.1569,0.2319
evameva,梵志云何,8.0,4.4373,3.8672,17.1597,0.4444,0.1569,0.2319
evameva,息止,8.0,4.4373,3.8672,17.1597,0.4444,0.1569,0.2319
daso,梵志,4.0,5.1869,3.2966,17.0992,1.3333,0.044,0.0851
nijjiretabbam,不善,3.0,4.9577,3.424,16.975,1.0,0.0375,0.0723
sabbam,不善,3.0,4.9577,3.424,16.975,1.0,0.0375,0.0723
nijjinne,不善,3.0,4.9577,3.424,16.975,1.0,0.0375,0.0723
ettakamhi,不善,3.0,4.9577,3.424,16.975,1.0,0.0375,0.0723
vupasama,息止,3.0,4.3848,3.8672,16.9568,0.4286,0.0588,0.1034
vupasama,浴謂,3.0,4.3848,3.8672,16.9568,0.4286,0.0588,0.1034
vupasama,聖云何,3.0,4.3848,3.8672,16.9568,0.4286,0.0588,0.1034
vupasama,諸惡,3.0,4.3848,3.8672,16.9568,0.4286,0.0588,0.1034
citte,沙門謂,3.0,4.3848,3.8672,16.9568,0.4286,0.0588,0.1034
ajjhattam,淨浴,6.0,4.3848,3.8672,16.9568,0.4286,0.1176,0.1846
ajjhattam,諸惡,6.0,4.3848,3.8672,16.9568,0.4286,0.1176,0.1846
citte,梵志云何,3.0,4.3848,3.8672,16.9568,0.4286,0.0588,0.1034
citte,因是,3.0,4.3848,3.8672,16.9568,0.4286,0.0588,0.1034
citte,息止,3.0,4.3848,3.8672,16.9568,0.4286,0.0588,0.1034
vata,涅槃,3.0,4.5884,3.6753,16.8639,0.6,0.0484,0.0896
araham,如來,3.0,4.5884,3.6753,16.8639,0.6,0.0484,0.0896
atthi,阿難,4.0,4.6503,3.6137,16.8048,0.6667,0.0606,0.1111
imam,尊者,3.0,4.2796,3.9266,16.8044,0.375,0.0625,0.1071
pubbe,息止,5.0,4.3441,3.8672,16.7996,0.4167,0.098,0.1587
pubbe,沙門謂,5.0,4.3441,3.8672,16.7996,0.4167,0.098,0.1587
pubbe,因是,5.0,4.3441,3.8672,16.7996,0.4167,0.098,0.1587
mannanti,成就,3.0,5.2207,3.2033,16.7236,1.5,0.03,0.0588
sampasadanam,復,3.0,4.5654,3.6595,16.7072,0.6,0.0476,0.0882
gotama,復,3.0,4.5654,3.6595,16.7072,0.6,0.0476,0.0882
avicaram,復,3.0,4.5654,3.6595,16.7072,0.6,0.0476,0.0882
vitakkavicaranam,復,3.0,4.5654,3.6595,16.7072,0.6,0.0476,0.0882
avitakkam,復,3.0,4.5654,3.6595,16.7072,0.6,0.0476,0.0882
ekodibhavam,復,3.0,4.5654,3.6595,16.7072,0.6,0.0476,0.0882
neva,法,3.0,4.7148,3.5418,16.6988,0.75,0.0423,0.08
kamehi,之法,4.0,4.5181,3.6753,16.6052,0.5714,0.0645,0.1159
imehi,沙門,5.0,5.0317,3.2541,16.3735,1.25,0.0526,0.101
puggalam,阿難,3.0,4.4982,3.6137,16.2555,0.6,0.0455,0.0845
tasma,盡,3.0,3.9577,4.1049,16.2457,0.25,0.075,0.1154
bhiyyo,捨,3.0,4.8367,3.3411,16.1597,1.0,0.0345,0.0667
nama,捨,4.0,4.8367,3.3411,16.1597,1.0,0.046,0.0879
dhammehi,何者,3.0,4.1097,3.9266,16.1371,0.3333,0.0625,0.1053
samma,受,4.0,4.6723,3.449,16.1146,0.8,0.0513,0.0964
imina,諸賢,3.0,4.3489,3.6913,16.053,0.5,0.0492,0.0896
vutta,世尊,4.0,4.8202,3.3298,16.0502,1.0,0.0455,0.087
papakammam,所,3.0,5.1097,3.1271,15.9784,1.5,0.0278,0.0545
ettakam,所,3.0,5.1097,3.1271,15.9784,1.5,0.0278,0.0545
adinavo,所以,3.0,4.4552,3.5843,15.9688,0.6,0.0441,0.0822
imina,涅槃,3.0,4.3254,3.6753,15.8972,0.5,0.0484,0.0882
ettha,如來,3.0,4.3254,3.6753,15.8972,0.5,0.0484,0.0882
vivicceva,不善,4.0,4.6358,3.424,15.8727,0.8,0.05,0.0941
savitakkam,不善,4.0,4.6358,3.424,15.8727,0.8,0.05,0.0941
vivicca,不善,4.0,4.6358,3.424,15.8727,0.8,0.05,0.0941
vivekajam,不善,4.0,4.6358,3.424,15.8727,0.8,0.05,0.0941
savicaram,不善,4.0,4.6358,3.424,15.8727,0.8,0.05,0.0941
pathamam,不善,4.0,4.6358,3.424,15.8727,0.8,0.05,0.0941
bheda,受,3.0,4.5792,3.449,15.7935,0.75,0.0385,0.0732
sugatim,受,3.0,4.5792,3.449,15.7935,0.75,0.0385,0.0732
saggam,受,3.0,4.5792,3.449,15.7935,0.75,0.0385,0.0732
kayena,復,3.0,4.3023,3.6595,15.7446,0.5,0.0476,0.087
anno,梵志,3.0,4.7718,3.2966,15.731,1.0,0.033,0.0638
sayam,梵志,3.0,4.7718,3.2966,15.731,1.0,0.033,0.0638
tameva,梵志,3.0,4.7718,3.2966,15.731,1.0,0.033,0.0638
evamaha,梵志,3.0,4.7718,3.2966,15.731,1.0,0.033,0.0638
dhammehi,諸惡,3.0,4.0222,3.8672,15.5547,0.3333,0.0588,0.1
tasma,梵行,4.0,4.0222,3.8672,15.5547,0.3333,0.0784,0.127
dhammehi,因是,3.0,4.0222,3.8672,15.5547,0.3333,0.0588,0.1
imehi,不善,3.0,4.5426,3.424,15.5539,0.75,0.0375,0.0714
nesam,不善,3.0,4.5426,3.424,15.5539,0.75,0.0375,0.0714
vutta,不善,3.0,4.5426,3.424,15.5539,0.75,0.0375,0.0714
hutva,說,3.0,5.0444,3.0822,15.548,1.5,0.0265,0.0522
annatra,說,3.0,5.0444,3.0822,15.548,1.5,0.0265,0.0522
sayanhasamayam,說,3.0,5.0444,3.0822,15.548,1.5,0.0265,0.0522
sakideva,說,3.0,5.0444,3.0822,15.548,1.5,0.0265,0.0522
avinito,欲,3.0,4.7404,3.2751,15.5256,1.0,0.0323,0.0625
nappatikankhati,所,4.0,4.9398,3.1271,15.447,1.3333,0.037,0.0721
avinito,所,4.0,4.9398,3.1271,15.447,1.3333,0.037,0.0721
hatthidamma,不,4.0,5.2462,2.9356,15.4008,2.0,0.0305,0.0602
assadamma,不,4.0,5.2462,2.9356,15.4008,2.0,0.0305,0.0602
apajjissama,不,4.0,5.2462,2.9356,15.4008,2.0,0.0305,0.0602
godamma,不,4.0,5.2462,2.9356,15.4008,2.0,0.0305,0.0602
tameva,沙門,3.0,4.7098,3.2541,15.3259,1.0,0.0316,0.0612
daso,沙門,3.0,4.7098,3.2541,15.3259,1.0,0.0316,0.0612
evamaha,沙門,3.0,4.7098,3.2541,15.3259,1.0,0.0316,0.0612
anno,沙門,3.0,4.7098,3.2541,15.3259,1.0,0.0316,0.0612
ekampi,云何,3.0,4.4895,3.3876,15.2088,0.75,0.0361,0.069
dvepi,云何,3.0,4.4895,3.3876,15.2088,0.75,0.0361,0.069
katame,所以,3.0,4.1921,3.5843,15.026,0.5,0.0441,0.0811
amantesi,世尊,4.0,4.4982,3.3298,14.9782,0.8,0.0455,0.086
brahmano,聖云何,3.0,3.8702,3.8672,14.9669,0.3,0.0588,0.0984
brahmano,因是,3.0,3.8702,3.8672,14.9669,0.3,0.0588,0.0984
brahmano,聖謂,3.0,3.8702,3.8672,14.9669,0.3,0.0588,0.0984
brahmano,梵志云何,3.0,3.8702,3.8672,14.9669,0.3,0.0588,0.0984
vutta,捨,3.0,4.4216,3.3411,14.7731,0.75,0.0345,0.0659
bhagini,如是,6.0,6.0767,2.4158,14.6797,6.0,0.0271,0.0541
vuccati,當來,3.0,3.9577,3.7076,14.6733,0.375,0.05,0.0882
tani,梵志,4.0,4.4499,3.2966,14.6697,0.8,0.044,0.0833
sotam,世尊,3.0,4.4051,3.3298,14.6682,0.75,0.0341,0.0652
neva,世尊,3.0,4.4051,3.3298,14.6682,0.75,0.0341,0.0652
nama,世尊,3.0,4.4051,3.3298,14.6682,0.75,0.0341,0.0652
imehi,世尊,3.0,4.4051,3.3298,14.6682,0.75,0.0341,0.0652
adinavo,欲,4.0,4.4185,3.2751,14.4713,0.8,0.043,0.0816
yasma,不善,3.0,4.2207,3.424,14.4516,0.6,0.0375,0.0706
dittheva,不善,3.0,4.2207,3.424,14.4516,0.6,0.0375,0.0706
vuccati,之法,3.0,3.9104,3.6753,14.3718,0.375,0.0484,0.0857
passati,梵志,3.0,4.3568,3.2966,14.3627,0.75,0.033,0.0632
loke,梵志,3.0,4.3568,3.2966,14.3627,0.75,0.033,0.0632
yasma,沙門,4.0,4.3878,3.2541,14.2783,0.8,0.0421,0.08
tani,沙門,4.0,4.3878,3.2541,14.2783,0.8,0.0421,0.08
ekacco,無,3.0,4.341,3.2858,14.2638,0.75,0.0326,0.0625
ariyanam,無,3.0,4.341,3.2858,14.2638,0.75,0.0326,0.0625
brahmacariyam,無,3.0,4.341,3.2858,14.2638,0.75,0.0326,0.0625
kamehi,不善,4.0,4.1503,3.424,14.2106,0.5714,0.05,0.092
yattha,不,3.0,4.8311,2.9356,14.1825,1.5,0.0229,0.0451
vacaya,不,3.0,4.8311,2.9356,14.1825,1.5,0.0229,0.0451
maharaja,不,3.0,4.8311,2.9356,14.1825,1.5,0.0229,0.0451
vutta,欲,3.0,4.3254,3.2751,14.1663,0.75,0.0323,0.0619
upasampadam,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
nijjiretabbam,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
nijjinne,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
ettakamhi,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
mama,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
ajjatagge,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
upasakam,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
panupetam,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
dharetu,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
sabbam,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
gata,所,3.0,4.5247,3.1271,14.1492,1.0,0.0278,0.0541
ariyanam,所,4.0,4.5247,3.1271,14.1492,1.0,0.037,0.0714
sauddesam,云何,3.0,4.1676,3.3876,14.1182,0.6,0.0361,0.0682
sakaram,云何,3.0,4.1676,3.3876,14.1182,0.6,0.0361,0.0682
yasma,云何,3.0,4.1676,3.3876,14.1182,0.6,0.0361,0.0682
dharetu,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
ayasmanto,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
abhinnaya,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
upasakam,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
abhavissa,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
sariputto,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
ajjatagge,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
gata,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
evamaha,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
panupetam,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
byakatam,說,3.0,4.4594,3.0822,13.745,1.0,0.0265,0.0517
magga,捨,3.0,4.0997,3.3411,13.6975,0.6,0.0345,0.0652
gotama,捨,3.0,4.0997,3.3411,13.6975,0.6,0.0345,0.0652
viharato,捨,3.0,4.0997,3.3411,13.6975,0.6,0.0345,0.0652
etadavocum,捨,3.0,4.0997,3.3411,13.6975,0.6,0.0345,0.0652
purisa,世尊,3.0,4.0832,3.3298,13.5963,0.6,0.0341,0.0645
yasma,穢,3.0,4.0832,3.3298,13.5963,0.6,0.0341,0.0645
sutva,成就,3.0,4.2207,3.2033,13.5203,0.75,0.03,0.0577
loke,成就,3.0,4.2207,3.2033,13.5203,0.75,0.03,0.0577
sayam,聖,3.0,4.4216,3.0563,13.5136,1.0,0.0259,0.0504
ariya,聖,31.0,4.3758,3.0563,13.3736,0.9688,0.2672,0.4189
kayo,梵志,3.0,4.0348,3.2966,13.3014,0.6,0.033,0.0625
yasma,梵志,3.0,4.0348,3.2966,13.3014,0.6,0.033,0.0625
etam,梵志,3.0,4.0348,3.2966,13.3014,0.6,0.033,0.0625
araham,梵志,3.0,4.0348,3.2966,13.3014,0.6,0.033,0.0625
samparayika,如是,4.0,5.4917,2.4158,13.2666,4.0,0.0181,0.036
ditthadhammika,如是,4.0,5.4917,2.4158,13.2666,4.0,0.0181,0.036
ekacco,或,3.0,4.1781,3.174,13.2614,0.75,0.0291,0.0561
sugatim,或,3.0,4.1781,3.174,13.2614,0.75,0.0291,0.0561
passati,或,3.0,4.1781,3.174,13.2614,0.75,0.0291,0.0561
saggam,或,3.0,4.1781,3.174,13.2614,0.75,0.0291,0.0561
bheda,或,3.0,4.1781,3.174,13.2614,0.75,0.0291,0.0561
seyyathidam,云何,3.0,3.9046,3.3876,13.2272,0.5,0.0361,0.0674
magga,無,3.0,4.0191,3.2858,13.206,0.6,0.0326,0.0619
idhananda,無,3.0,4.0191,3.2858,13.206,0.6,0.0326,0.0619
araham,無,3.0,4.0191,3.2858,13.206,0.6,0.0326,0.0619
saranam,所,4.0,4.2028,3.1271,13.1425,0.8,0.037,0.0708
savitakkam,欲,3.0,4.0035,3.2751,13.112,0.6,0.0323,0.0612
savicaram,欲,3.0,4.0035,3.2751,13.112,0.6,0.0323,0.0612
pathamam,欲,3.0,4.0035,3.2751,13.112,0.6,0.0323,0.0612
vata,欲,3.0,4.0035,3.2751,13.112,0.6,0.0323,0.0612
vivicceva,欲,3.0,4.0035,3.2751,13.112,0.6,0.0323,0.0612
vivicca,欲,3.0,4.0035,3.2751,13.112,0.6,0.0323,0.0612
vivekajam,欲,3.0,4.0035,3.2751,13.112,0.6,0.0323,0.0612
kayo,沙門,3.0,3.9728,3.2541,12.9278,0.6,0.0316,0.06
etam,沙門,3.0,3.9728,3.2541,12.9278,0.6,0.0316,0.06
kamehi,欲,4.0,3.9331,3.2751,12.8814,0.5714,0.043,0.08
gotamena,所,3.0,4.1097,3.1271,12.8513,0.75,0.0278,0.0536
santike,所,3.0,4.1097,3.1271,12.8513,0.75,0.0278,0.0536
sotam,所,3.0,4.1097,3.1271,12.8513,0.75,0.0278,0.0536
vuccati,捨,4.0,3.8367,3.3411,12.8187,0.5,0.046,0.0842
vutte,捨,3.0,3.8367,3.3411,12.8187,0.5,0.0345,0.0645
etam,說,4.0,4.1375,3.0822,12.7527,0.8,0.0354,0.0678
saranam,說,4.0,4.1375,3.0822,12.7527,0.8,0.0354,0.0678
magga,說,4.0,4.1375,3.0822,12.7527,0.8,0.0354,0.0678
vivekajam,成就,3.0,3.8988,3.2033,12.489,0.6,0.03,0.0571
vivicceva,成就,3.0,3.8988,3.2033,12.489,0.6,0.03,0.0571
savicaram,成就,3.0,3.8988,3.2033,12.489,0.6,0.03,0.0571
savitakkam,成就,3.0,3.8988,3.2033,12.489,0.6,0.03,0.0571
pathamam,成就,3.0,3.8988,3.2033,12.489,0.6,0.03,0.0571
vivicca,成就,3.0,3.8988,3.2033,12.489,0.6,0.03,0.0571
sotam,說,3.0,4.0444,3.0822,12.4658,0.75,0.0265,0.0513
gotamena,說,3.0,4.0444,3.0822,12.4658,0.75,0.0265,0.0513
santike,說,3.0,4.0444,3.0822,12.4658,0.75,0.0265,0.0513
kappayimsu,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
pamadam,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
yathakamakaraniya,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
saggam,不,4.0,4.2462,2.9356,12.4652,1.0,0.0305,0.0593
bhunjimsu,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
nivape,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
appamatta,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
bheda,不,4.0,4.2462,2.9356,12.4652,1.0,0.0305,0.0593
sugatim,不,4.0,4.2462,2.9356,12.4652,1.0,0.0305,0.0593
sabbaso,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
asayam,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
amusminca,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
tamenam,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
amusmim,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
amatta,不,3.0,4.2462,2.9356,12.4652,1.0,0.0229,0.0448
ambho,不,4.0,4.2462,2.9356,12.4652,1.0,0.0305,0.0593
tejam,是,5.0,5.5408,2.2274,12.3419,5.0,0.0187,0.0373
pathavim,是,5.0,5.5408,2.2274,12.3419,5.0,0.0187,0.0373
vayam,是,5.0,5.5408,2.2274,12.3419,5.0,0.0187,0.0373
bhute,是,5.0,5.5408,2.2274,12.3419,5.0,0.0187,0.0373
apam,是,5.0,5.5408,2.2274,12.3419,5.0,0.0187,0.0373
abhassare,是,5.0,5.5408,2.2274,12.3419,5.0,0.0187,0.0373
vehapphale,是,5.0,5.5408,2.2274,12.3419,5.0,0.0187,0.0373
vutte,無,3.0,3.756,3.2858,12.3417,0.5,0.0326,0.0612
assu,如是,3.0,5.0767,2.4158,12.264,3.0,0.0136,0.027
daratha,如是,3.0,5.0767,2.4158,12.264,3.0,0.0136,0.027
tedha,如是,3.0,5.0767,2.4158,12.264,3.0,0.0136,0.027
samannagato,成就,4.0,3.8284,3.2033,12.2635,0.5714,0.04,0.0748
katame,欲,3.0,3.7405,3.2751,12.2505,0.5,0.0323,0.0606
dvepi,聖,3.0,4.0066,3.0563,12.2452,0.75,0.0259,0.05
ekampi,聖,3.0,4.0066,3.0563,12.2452,0.75,0.0259,0.05
idhananda,或,3.0,3.8561,3.174,12.2395,0.6,0.0291,0.0556
kamehi,捨,3.0,3.6143,3.3411,12.0756,0.4286,0.0345,0.0638
tasma,捨,5.0,3.5736,3.3411,11.9398,0.4167,0.0575,0.101
dittheva,所,3.0,3.7878,3.1271,11.8446,0.6,0.0278,0.0531
etadavocum,所,3.0,3.7878,3.1271,11.8446,0.6,0.0278,0.0531
vutte,成就,3.0,3.6358,3.2033,11.6464,0.5,0.03,0.0566
samannagato,所,4.0,3.7174,3.1271,11.6245,0.5714,0.037,0.0696
etam,不,4.0,3.9243,2.9356,11.5202,0.8,0.0305,0.0588
purisa,不,4.0,3.9243,2.9356,11.5202,0.8,0.0305,0.0588
vata,不,4.0,3.9243,2.9356,11.5202,0.8,0.0305,0.0588
etadavocum,說,3.0,3.7225,3.0822,11.4735,0.6,0.0265,0.0508
bhaddali,說,3.0,3.7225,3.0822,11.4735,0.6,0.0265,0.0508
anvagameti,比丘,3.0,4.3647,2.6144,11.4112,1.5,0.0166,0.0328
godamma,謂,3.0,4.3489,2.6035,11.3223,1.5,0.0164,0.0324
hatthidamma,謂,3.0,4.3489,2.6035,11.3223,1.5,0.0164,0.0324
assadamma,謂,3.0,4.3489,2.6035,11.3223,1.5,0.0164,0.0324
vivicceva,聖,3.0,3.6847,3.0563,11.2613,0.6,0.0259,0.0496
sakaram,聖,3.0,3.6847,3.0563,11.2613,0.6,0.0259,0.0496
savicaram,聖,3.0,3.6847,3.0563,11.2613,0.6,0.0259,0.0496
savitakkam,聖,3.0,3.6847,3.0563,11.2613,0.6,0.0259,0.0496
vivekajam,聖,3.0,3.6847,3.0563,11.2613,0.6,0.0259,0.0496
pathamam,聖,3.0,3.6847,3.0563,11.2613,0.6,0.0259,0.0496
sauddesam,聖,3.0,3.6847,3.0563,11.2613,0.6,0.0259,0.0496
vivicca,聖,3.0,3.6847,3.0563,11.2613,0.6,0.0259,0.0496
bhavissama,不,3.0,3.8311,2.9356,11.2468,0.75,0.0229,0.0444
raja,不,3.0,3.8311,2.9356,11.2468,0.75,0.0229,0.0444
anuruddha,不,3.0,3.8311,2.9356,11.2468,0.75,0.0229,0.0444
passati,不,3.0,3.8311,2.9356,11.2468,0.75,0.0229,0.0444
panetam,不,3.0,3.8311,2.9356,11.2468,0.75,0.0229,0.0444
marana,知如真,3.0,2.6478,4.2349,11.2133,0.0882,0.0857,0.087
kamehi,成就,3.0,3.4134,3.2033,10.9341,0.4286,0.03,0.0561
santi,如是,4.0,4.4917,2.4158,10.8509,2.0,0.0181,0.0359
thanam,不,4.0,3.6612,2.9356,10.748,0.6667,0.0305,0.0584
tejato,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
vayato,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
apato,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
vehapphalato,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
nevasannanasannayatanam,是,6.0,4.8039,2.2274,10.7004,3.0,0.0225,0.0446
pathavito,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
assu,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
tedha,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
nevasannanasannayatanato,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
daratha,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
bhutato,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
abhassarato,是,3.0,4.8039,2.2274,10.7004,3.0,0.0112,0.0224
seyyathidam,聖,3.0,3.4216,3.0563,10.4574,0.5,0.0259,0.0492
pathavim,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
tejato,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
tejam,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
daratha,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
pathavito,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
apam,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
assu,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
pahiyissati,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
bhutato,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
vayato,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
vayam,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
apato,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
bhute,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
tedha,有,3.0,4.7456,2.1872,10.3797,3.0,0.0108,0.0215
amantesi,不,3.0,3.5092,2.9356,10.3018,0.6,0.0229,0.0441
dittheva,不,3.0,3.5092,2.9356,10.3018,0.6,0.0229,0.0441
bhaddali,不,3.0,3.5092,2.9356,10.3018,0.6,0.0229,0.0441
tani,不,3.0,3.5092,2.9356,10.3018,0.6,0.0229,0.0441
idhananda,不,3.0,3.5092,2.9356,10.3018,0.6,0.0229,0.0441
viharato,不,3.0,3.5092,2.9356,10.3018,0.6,0.0229,0.0441
puggalam,不,3.0,3.5092,2.9356,10.3018,0.6,0.0229,0.0441
tava,比丘,3.0,3.7798,2.6144,9.8819,1.0,0.0166,0.0326
